component_name,enabler_name,pdf_title,pdf_url,pdf_filename
"Konzipieren von Softwareanwendungen (Vertiefung) (§ 4 Abs. 3 Nr. 1  J2)","19_Bestehende Funktionen, Klassen erweitern","19_Bestehende Funktionen, Klassen erweitern","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Konzipieren_von_Softwareanwendungen_Vertiefung_par_4_Abs._3_Nr._1_J2/19_Bestehende_Funktionen_Klassen_erweitern/19_Bestehende_Funktionen_Klassen_erweitern.pdf","19_Bestehende Funktionen, Klassen erweitern.pdf"
"Konzipieren von Softwareanwendungen (Vertiefung) (§ 4 Abs. 3 Nr. 1  J2)","20_Dateiformate zum Datenaustausch anwenden können und deren Einsatzbereiche kennen","20_Dateiformate zum Datenaustausch anwenden können und deren Einsatzbereiche","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Konzipieren_von_Softwareanwendungen_Vertiefung_par_4_Abs._3_Nr._1_J2/20_Dateiformate_zum_Datenaustausch_anwenden_koennen_und_deren_Einsatzbereiche_kennen/20_Dateiformate_zum_Datenaustausch_anwenden_koennen_und_deren_Einsatzbereiche.pdf","20_Dateiformate zum Datenaustausch anwenden können und deren Einsatzbereiche.pdf"
"Konzipieren von Softwareanwendungen (Vertiefung) (§ 4 Abs. 3 Nr. 1  J2)","21_Möglichkeiten zur Nutzung von Services und Ressourcen eines Servers kennen","21_Möglichkeiten zur Nutzung von Services und Ressourcen eines Servers kennen","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Konzipieren_von_Softwareanwendungen_Vertiefung_par_4_Abs._3_Nr._1_J2/21_Moeglichkeiten_zur_Nutzung_von_Services_und_Ressourcen_eines_Servers_kennen/21_Moeglichkeiten_zur_Nutzung_von_Services_und_Ressourcen_eines_Servers_kennen.pdf","21_Möglichkeiten zur Nutzung von Services und Ressourcen eines Servers kennen.pdf"
"Konzipieren von Softwareanwendungen (Vertiefung) (§ 4 Abs. 3 Nr. 1  J2)","22_Datenbankabfrage, Datenpflege mit SQL erstel- len können Verweis auf Belegsatz","22_Datenbankabfrage, Datenpflege mit SQL erstel- len können Verweis auf Belegs","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Konzipieren_von_Softwareanwendungen_Vertiefung_par_4_Abs._3_Nr._1_J2/22_Datenbankabfrage_Datenpflege_mit_SQL_erstel-_len_koennen_Verweis_auf_Belegsatz/22_Datenbankabfrage_Datenpflege_mit_SQL_erstel-_len_koennen_Verweis_auf_Belegs.pdf","22_Datenbankabfrage, Datenpflege mit SQL erstel- len können Verweis auf Belegs.pdf"
"Maßnahmen zur IT-Sicherheit und zum Datenschutz (§ 4 Abs. 2 Nr. 6)","01_Regelungen zur IT-Sicherheit auf Grundschutz","01_Regelungen zur IT-Sicherheit auf Grundschutz","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Massnahmen_zur_IT-Sicherheit_und_zum_Datenschutz_par_4_Abs._2_Nr._6/01_Regelungen_zur_IT-Sicherheit_auf_Grundschutz/01_Regelungen_zur_IT-Sicherheit_auf_Grundschutz.pdf","01_Regelungen zur IT-Sicherheit auf Grundschutz.pdf"
"Maßnahmen zur IT-Sicherheit und zum Datenschutz (§ 4 Abs. 2 Nr. 6)","02_Schutzbedarfsanalyse im eigenen Arbeitsbereich aufgrund betrieblicher Vorgaben durchführen","02_Schutzbedarfsanalyse im eigenen Arbeitsbereich aufgrund betriebl","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Massnahmen_zur_IT-Sicherheit_und_zum_Datenschutz_par_4_Abs._2_Nr._6/02_Schutzbedarfsanalyse_im_eigenen_Arbeitsbereich_aufgrund_betrieblicher_Vorgaben_durchfuehren/02_Schutzbedarfsanalyse_im_eigenen_Arbeitsbereich_aufgrund_betriebl.pdf","02_Schutzbedarfsanalyse im eigenen Arbeitsbereich aufgrund betriebl.pdf"
"Maßnahmen zur IT-Sicherheit und zum Datenschutz (§ 4 Abs. 2 Nr. 6)","03_Modellierung eines arbeitsplatzbezogenen Sicherheitskonzept nach BSI IT Grundschutz","03_Modellierung eines arbeitsplatzbezogenen Sicherheitskonzept nach BSI IT","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Massnahmen_zur_IT-Sicherheit_und_zum_Datenschutz_par_4_Abs._2_Nr._6/03_Modellierung_eines_arbeitsplatzbezogenen_Sicherheitskonzept_nach_BSI_IT_Grundschutz/03_Modellierung_eines_arbeitsplatzbezogenen_Sicherheitskonzept_nach_BSI_IT.pdf","03_Modellierung eines arbeitsplatzbezogenen Sicherheitskonzept nach BSI IT.pdf"
"Maßnahmen zur IT-Sicherheit und zum Datenschutz (§ 4 Abs. 2 Nr. 6)","04_Umsetzung des arbeitsplatzbezogenen Sicherheitskonzeptes unterstützen können","04_Umsetzung des arbeitsplatzbezogenen Sicherheitskonzeptes unterstützen können","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Massnahmen_zur_IT-Sicherheit_und_zum_Datenschutz_par_4_Abs._2_Nr._6/04_Umsetzung_des_arbeitsplatzbezogenen_Sicherheitskonzeptes_unterstuetzen_koennen/04_Umsetzung_des_arbeitsplatzbezogenen_Sicherheitskonzeptes_unterstuetzen_koennen.pdf","04_Umsetzung des arbeitsplatzbezogenen Sicherheitskonzeptes unterstützen können.pdf"
"Planen, Vorbereiten und Durchführen von Arbeitsaufgaben (§ 4 Abs. 2 Nr. 1)","01_Merkmale und Methoden des Projektmanagements","01_Merkmale und Methoden des Projektmanagements","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Planen_Vorbereiten_und_Durchfuehren_von_Arbeitsaufgaben_par_4_Abs._2_Nr._1/01_Merkmale_und_Methoden_des_Projektmanagements/01_Merkmale_und_Methoden_des_Projektmanagements.pdf","01_Merkmale und Methoden des Projektmanagements.pdf"
"Planen, Vorbereiten und Durchführen von Arbeitsaufgaben (§ 4 Abs. 2 Nr. 1)","02_Machbarkeit und Wirtschaftlichkeit von Pro- jekten beurteilen können","02_Machbarkeit und Wirtschaftlichkeit von Pro- jekten beurteilen können","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Planen_Vorbereiten_und_Durchfuehren_von_Arbeitsaufgaben_par_4_Abs._2_Nr._1/02_Machbarkeit_und_Wirtschaftlichkeit_von_Pro-_jekten_beurteilen_koennen/02_Machbarkeit_und_Wirtschaftlichkeit_von_Pro-_jekten_beurteilen_koennen.pdf","02_Machbarkeit und Wirtschaftlichkeit von Pro- jekten beurteilen können.pdf"
"Planen, Vorbereiten und Durchführen von Arbeitsaufgaben (§ 4 Abs. 2 Nr. 1)","03_Arbeitsaufgaben im Rahmen von Geschäfts- und Leistungsprozessen","03_Arbeitsaufgaben im Rahmen von Geschäfts- und Leistungsprozessen","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Planen_Vorbereiten_und_Durchfuehren_von_Arbeitsaufgaben_par_4_Abs._2_Nr._1/03_Arbeitsaufgaben_im_Rahmen_von_Geschaefts-_und_Leistungsprozessen/03_Arbeitsaufgaben_im_Rahmen_von_Geschaefts-_und_Leistungsprozessen.pdf","03_Arbeitsaufgaben im Rahmen von Geschäfts- und Leistungsprozessen.pdf"
"Programmieren von Softwarelösungen (Vertiefung) (§ 4 Abs. 2 Nr. 10  J2)","01_Softwareanforderungen erfassen können","01_Softwareanforderungen erfassen können","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Programmieren_von_Softwareloesungen_Vertiefung_par_4_Abs._2_Nr._10_J2/01_Softwareanforderungen_erfassen_koennen/01_Softwareanforderungen_erfassen_koennen.pdf","01_Softwareanforderungen erfassen können.pdf"
"Programmieren von Softwarelösungen (Vertiefung) (§ 4 Abs. 2 Nr. 10  J2)","02_Planen mit geeigneten Modellen","02_Planen mit geeigneten Modellen","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Programmieren_von_Softwareloesungen_Vertiefung_par_4_Abs._2_Nr._10_J2/02_Planen_mit_geeigneten_Modellen/02_Planen_mit_geeigneten_Modellen.pdf","02_Planen mit geeigneten Modellen.pdf"
"Programmieren von Softwarelösungen (Vertiefung) (§ 4 Abs. 2 Nr. 10  J2)","03_Festlegen von Schnittstellen und vorhandene Schnittstellen nutzen","03_Festlegen von Schnittstellen und vorhandene Schnittstellen nutzen","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Programmieren_von_Softwareloesungen_Vertiefung_par_4_Abs._2_Nr._10_J2/03_Festlegen_von_Schnittstellen_und_vorhandene_Schnittstellen_nutzen/03_Festlegen_von_Schnittstellen_und_vorhandene_Schnittstellen_nutzen.pdf","03_Festlegen von Schnittstellen und vorhandene Schnittstellen nutzen.pdf"
"Programmieren von Softwarelösungen (Vertiefung) (§ 4 Abs. 2 Nr. 10  J2)","04_Situationsgerechte Auswahl einer passenden Programmiersprache begründen können","04_Situationsgerechte Auswahl einer passenden Programmiersprache begründen können","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Programmieren_von_Softwareloesungen_Vertiefung_par_4_Abs._2_Nr._10_J2/04_Situationsgerechte_Auswahl_einer_passenden_Programmiersprache_begruenden_koennen/04_Situationsgerechte_Auswahl_einer_passenden_Programmiersprache_begruenden_koennen.pdf","04_Situationsgerechte Auswahl einer passenden Programmiersprache begründen können.pdf"
"Programmieren von Softwarelösungen (Vertiefung) (§ 4 Abs. 2 Nr. 10  J2)","05_Algorithmen in einer Programmiersprache darstellen","05_Algorithmen in einer Programmiersprache darstellen","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Programmieren_von_Softwareloesungen_Vertiefung_par_4_Abs._2_Nr._10_J2/05_Algorithmen_in_einer_Programmiersprache_darstellen/05_Algorithmen_in_einer_Programmiersprache_darstellen.pdf","05_Algorithmen in einer Programmiersprache darstellen.pdf"
"Programmieren von Softwarelösungen (Vertiefung) (§ 4 Abs. 2 Nr. 10  J2)","06_Cyber-physische Systeme beschreiben und erweitern können","06_Cyber-physische Systeme beschreiben und erweitern können","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Programmieren_von_Softwareloesungen_Vertiefung_par_4_Abs._2_Nr._10_J2/06_Cyber-physische_Systeme_beschreiben_und_erweitern_koennen/06_Cyber-physische_Systeme_beschreiben_und_erweitern_koennen.pdf","06_Cyber-physische Systeme beschreiben und erweitern können.pdf"
"Programmieren von Softwarelösungen (Vertiefung) (§ 4 Abs. 2 Nr. 10  J2)","07_Wiederkehrende Systemabläufe mithilfe von Skripten automatisieren und überwachen können","07_Wiederkehrende Systemabläufe mithilfe von Skripten automatisieren und überwache","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Programmieren_von_Softwareloesungen_Vertiefung_par_4_Abs._2_Nr._10_J2/07_Wiederkehrende_Systemablaeufe_mithilfe_von_Skripten_automatisieren_und_ueberwachen_koennen/07_Wiederkehrende_Systemablaeufe_mithilfe_von_Skripten_automatisieren_und_ueberwache.pdf","07_Wiederkehrende Systemabläufe mithilfe von Skripten automatisieren und überwache.pdf"
"Programmieren von Softwarelösungen (Vertiefung) (§ 4 Abs. 2 Nr. 10  J2)","08_Qualitätssicherung und Tests","08_Qualitätssicherung und Tests","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Programmieren_von_Softwareloesungen_Vertiefung_par_4_Abs._2_Nr._10_J2/08_Qualitaetssicherung_und_Tests/08_Qualitaetssicherung_und_Tests.pdf","08_Qualitätssicherung und Tests.pdf"
"Programmieren von Softwarelösungen (§ 4 Abs. 2 Nr. 10)","01_Softwareanforderungen erfassen können","01_Softwareanforderungen erfassen können","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Programmieren_von_Softwareloesungen_par_4_Abs._2_Nr._10/01_Softwareanforderungen_erfassen_koennen/01_Softwareanforderungen_erfassen_koennen.pdf","01_Softwareanforderungen erfassen können.pdf"
"Programmieren von Softwarelösungen (§ 4 Abs. 2 Nr. 10)","02_Planen mit geeigneten Modellen","02_Planen mit geeigneten Modellen","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Programmieren_von_Softwareloesungen_par_4_Abs._2_Nr._10/02_Planen_mit_geeigneten_Modellen/02_Planen_mit_geeigneten_Modellen.pdf","02_Planen mit geeigneten Modellen.pdf"
"Programmieren von Softwarelösungen (§ 4 Abs. 2 Nr. 10)","03_Festlegen von Schnittstellen und vorhandene Schnittstellen nutzen","03_Festlegen von Schnittstellen und vorhandene Schnittstellen nutzen","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Programmieren_von_Softwareloesungen_par_4_Abs._2_Nr._10/03_Festlegen_von_Schnittstellen_und_vorhandene_Schnittstellen_nutzen/03_Festlegen_von_Schnittstellen_und_vorhandene_Schnittstellen_nutzen.pdf","03_Festlegen von Schnittstellen und vorhandene Schnittstellen nutzen.pdf"
"Programmieren von Softwarelösungen (§ 4 Abs. 2 Nr. 10)","04_Situationsgerechte Auswahl einer passenden Programmiersprache begründen können","04_Situationsgerechte Auswahl einer passenden Programmiersprache begründen können","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Programmieren_von_Softwareloesungen_par_4_Abs._2_Nr._10/04_Situationsgerechte_Auswahl_einer_passenden_Programmiersprache_begruenden_koennen/04_Situationsgerechte_Auswahl_einer_passenden_Programmiersprache_begruenden_koennen.pdf","04_Situationsgerechte Auswahl einer passenden Programmiersprache begründen können.pdf"
"Programmieren von Softwarelösungen (§ 4 Abs. 2 Nr. 10)","05_Algorithmen in einer Programmiersprache darstellen","05_Algorithmen in einer Programmiersprache darstellen","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Programmieren_von_Softwareloesungen_par_4_Abs._2_Nr._10/05_Algorithmen_in_einer_Programmiersprache_darstellen/05_Algorithmen_in_einer_Programmiersprache_darstellen.pdf","05_Algorithmen in einer Programmiersprache darstellen.pdf"
"Programmieren von Softwarelösungen (§ 4 Abs. 2 Nr. 10)","06_Cyber-physische Systeme beschreiben und erweitern können","06_Cyber-physische Systeme beschreiben und erweitern können","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Programmieren_von_Softwareloesungen_par_4_Abs._2_Nr._10/06_Cyber-physische_Systeme_beschreiben_und_erweitern_koennen/06_Cyber-physische_Systeme_beschreiben_und_erweitern_koennen.pdf","06_Cyber-physische Systeme beschreiben und erweitern können.pdf"
"Programmieren von Softwarelösungen (§ 4 Abs. 2 Nr. 10)","07_Wiederkehrende Systemabläufe mithilfe von Skripten automatisieren und überwachen können","07_Wiederkehrende Systemabläufe mithilfe von Skripten automatisieren und überwache","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Programmieren_von_Softwareloesungen_par_4_Abs._2_Nr._10/07_Wiederkehrende_Systemablaeufe_mithilfe_von_Skripten_automatisieren_und_ueberwachen_koennen/07_Wiederkehrende_Systemablaeufe_mithilfe_von_Skripten_automatisieren_und_ueberwache.pdf","07_Wiederkehrende Systemabläufe mithilfe von Skripten automatisieren und überwache.pdf"
"Programmieren von Softwarelösungen (§ 4 Abs. 2 Nr. 10)","08_Qualitätssicherung und Tests","08_Qualitätssicherung und Tests","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Programmieren_von_Softwareloesungen_par_4_Abs._2_Nr._10/08_Qualitaetssicherung_und_Tests/08_Qualitaetssicherung_und_Tests.pdf","08_Qualitätssicherung und Tests.pdf"
"Sicherheit und Gesundheitsschutz bei der Arbeit (§ 4 Abs. 7 Nr. 3)","01_Gesundheits- und Arbeitsschutzvorschriften","01_Gesundheits- und Arbeitsschutzvorschriften","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Sicherheit_und_Gesundheitsschutz_bei_der_Arbeit_par_4_Abs._7_Nr._3/01_Gesundheits-_und_Arbeitsschutzvorschriften/01_Gesundheits-_und_Arbeitsschutzvorschriften.pdf","01_Gesundheits- und Arbeitsschutzvorschriften.pdf"
"Sicherheit und Gesundheitsschutz bei der Arbeit (§ 4 Abs. 7 Nr. 3)","02_Gefährdungen und Beanspruchungen wahrnehmen und einschätzen","02_Gefährdungen und Beanspruchungen wahrnehmen und einschätzen","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Sicherheit_und_Gesundheitsschutz_bei_der_Arbeit_par_4_Abs._7_Nr._3/02_Gefaehrdungen_und_Beanspruchungen_wahrnehmen_und_einschaetzen/02_Gefaehrdungen_und_Beanspruchungen_wahrnehmen_und_einschaetzen.pdf","02_Gefährdungen und Beanspruchungen wahrnehmen und einschätzen.pdf"
"Sicherheit und Gesundheitsschutz bei der Arbeit (§ 4 Abs. 7 Nr. 3)","03_Vorsorgeuntersuchungen","03_Vorsorgeuntersuchungen","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Sicherheit_und_Gesundheitsschutz_bei_der_Arbeit_par_4_Abs._7_Nr._3/03_Vorsorgeuntersuchungen/03_Vorsorgeuntersuchungen.pdf","03_Vorsorgeuntersuchungen.pdf"
"Sicherheit und Gesundheitsschutz bei der Arbeit (§ 4 Abs. 7 Nr. 3)","04_Aufgaben der Sicherheitsbeauftragten","04_Aufgaben der Sicherheitsbeauftragten","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Sicherheit_und_Gesundheitsschutz_bei_der_Arbeit_par_4_Abs._7_Nr._3/04_Aufgaben_der_Sicherheitsbeauftragten/04_Aufgaben_der_Sicherheitsbeauftragten.pdf","04_Aufgaben der Sicherheitsbeauftragten.pdf"
"Sicherheit und Gesundheitsschutz bei der Arbeit (§ 4 Abs. 7 Nr. 3)","05_Vorschriften im betrieblichen und persönlichen Arbeitsablauf","05_Vorschriften im betrieblichen und persönlichen Arbeitsablauf","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Sicherheit_und_Gesundheitsschutz_bei_der_Arbeit_par_4_Abs._7_Nr._3/05_Vorschriften_im_betrieblichen_und_persoenlichen_Arbeitsablauf/05_Vorschriften_im_betrieblichen_und_persoenlichen_Arbeitsablauf.pdf","05_Vorschriften im betrieblichen und persönlichen Arbeitsablauf.pdf"
"Sicherheit und Gesundheitsschutz bei der Arbeit (§ 4 Abs. 7 Nr. 3)","06_Verhaltensweisen bei Unfällen","06_Verhaltensweisen bei Unfällen","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Sicherheit_und_Gesundheitsschutz_bei_der_Arbeit_par_4_Abs._7_Nr._3/06_Verhaltensweisen_bei_Unfaellen/06_Verhaltensweisen_bei_Unfaellen.pdf","06_Verhaltensweisen bei Unfällen.pdf"
"Sicherheit und Gesundheitsschutz bei der Arbeit (§ 4 Abs. 7 Nr. 3)","07_Verhaltensweisen im Brandfall sowie vorbeugender Brandschutz","07_Verhaltensweisen im Brandfall sowie vorbeugender Brandschutz","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Sicherheit_und_Gesundheitsschutz_bei_der_Arbeit_par_4_Abs._7_Nr._3/07_Verhaltensweisen_im_Brandfall_sowie_vorbeugender_Brandschutz/07_Verhaltensweisen_im_Brandfall_sowie_vorbeugender_Brandschutz.pdf","07_Verhaltensweisen im Brandfall sowie vorbeugender Brandschutz.pdf"
"Sicherheit und Gesundheitsschutz bei der Arbeit (§ 4 Abs. 7 Nr. 3)","08_Grundlagen der IT-Sicherheit kennen und umsetzen","08_Grundlagen der IT-Sicherheit kennen und umsetzen","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Sicherheit_und_Gesundheitsschutz_bei_der_Arbeit_par_4_Abs._7_Nr._3/08_Grundlagen_der_IT-Sicherheit_kennen_und_umsetzen/08_Grundlagen_der_IT-Sicherheit_kennen_und_umsetzen.pdf","08_Grundlagen der IT-Sicherheit kennen und umsetzen.pdf"
"Sicherstellen der Qualität von Softwareanwendungen (§ 4 Abs. 3 Nr. 2)","01_Anwendungen unter Berücksichtigung von Datenschutz und Datensicherheit erstellen können","01_Anwendungen unter Berücksichtigung von Datenschutz und Datensich","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Sicherstellen_der_Qualitaet_von_Softwareanwendungen_par_4_Abs._3_Nr._2/01_Anwendungen_unter_Beruecksichtigung_von_Datenschutz_und_Datensicherheit_erstellen_koennen/01_Anwendungen_unter_Beruecksichtigung_von_Datenschutz_und_Datensich.pdf","01_Anwendungen unter Berücksichtigung von Datenschutz und Datensich.pdf"
"Sicherstellen der Qualität von Softwareanwendungen (§ 4 Abs. 3 Nr. 2)","02_Datenintegrität mithilfe von technischen Maßnahmen beurteilen und sicherstellen können","02_Datenintegrität mithilfe von technischen Maßnahmen beurteilen und","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Sicherstellen_der_Qualitaet_von_Softwareanwendungen_par_4_Abs._3_Nr._2/02_Datenintegritaet_mithilfe_von_technischen_Massnahmen_beurteilen_und_sicherstellen_koennen/02_Datenintegritaet_mithilfe_von_technischen_Massnahmen_beurteilen_und.pdf","02_Datenintegrität mithilfe von technischen Maßnahmen beurteilen und.pdf"
"Sicherstellen der Qualität von Softwareanwendungen (§ 4 Abs. 3 Nr. 2)","03_Softwaretests erstellen, durchführen und die Ergebnisse analysieren können","03_Softwaretests erstellen, durchführen und die Ergebnisse analysieren können","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Sicherstellen_der_Qualitaet_von_Softwareanwendungen_par_4_Abs._3_Nr._2/03_Softwaretests_erstellen_durchfuehren_und_die_Ergebnisse_analysieren_koennen/03_Softwaretests_erstellen_durchfuehren_und_die_Ergebnisse_analysieren_koennen.pdf","03_Softwaretests erstellen, durchführen und die Ergebnisse analysieren können.pdf"
"Sicherstellen der Qualität von Softwareanwendungen (§ 4 Abs. 3 Nr. 2)","04_Grundfunktionalitäten einer Versionsverwaltung in ihrem Einsatz beschreiben und anwenden können","04_Grundfunktionalitäten einer Versionsverwaltung in ihrem","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Sicherstellen_der_Qualitaet_von_Softwareanwendungen_par_4_Abs._3_Nr._2/04_Grundfunktionalitaeten_einer_Versionsverwaltung_in_ihrem_Einsatz_beschreiben_und_anwenden_koennen/04_Grundfunktionalitaeten_einer_Versionsverwaltung_in_ihrem.pdf","04_Grundfunktionalitäten einer Versionsverwaltung in ihrem.pdf"
"Umweltschutz (§ 4 Abs. 7 Nr. 4)","01_Umweltbelastungen wahrnehmen und vermeiden helfen","01_Umweltbelastungen wahrnehmen und vermeiden helfen","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Umweltschutz_par_4_Abs._7_Nr._4/01_Umweltbelastungen_wahrnehmen_und_vermeiden_helfen/01_Umweltbelastungen_wahrnehmen_und_vermeiden_helfen.pdf","01_Umweltbelastungen wahrnehmen und vermeiden helfen.pdf"
"Umweltschutz (§ 4 Abs. 7 Nr. 4)","02_Umgang mit Abfällen","02_Umgang mit Abfällen","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Umweltschutz_par_4_Abs._7_Nr._4/02_Umgang_mit_Abfaellen/02_Umgang_mit_Abfaellen.pdf","02_Umgang mit Abfällen.pdf"
"Umweltschutz (§ 4 Abs. 7 Nr. 4)","03_Öffentliche Systeme und Verordnungen, Gesetze","03_Öffentliche Systeme und Verordnungen, Gesetze","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Umweltschutz_par_4_Abs._7_Nr._4/03_oeffentliche_Systeme_und_Verordnungen_Gesetze/03_oeffentliche_Systeme_und_Verordnungen_Gesetze.pdf","03_Öffentliche Systeme und Verordnungen, Gesetze.pdf"
"Umweltschutz (§ 4 Abs. 7 Nr. 4)","04_ Externe Auswirkungen","04_ Externe Auswirkungen","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Umweltschutz_par_4_Abs._7_Nr._4/04__Externe_Auswirkungen/04__Externe_Auswirkungen.pdf","04_ Externe Auswirkungen.pdf"
"Umweltschutz (§ 4 Abs. 7 Nr. 4)","05_Umweltschonende Ressourcennutzung","05_Umweltschonende Ressourcennutzung","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Umweltschutz_par_4_Abs._7_Nr._4/05_Umweltschonende_Ressourcennutzung/05_Umweltschonende_Ressourcennutzung.pdf","05_Umweltschonende Ressourcennutzung.pdf"
"Umweltschutz (§ 4 Abs. 7 Nr. 4)","06_Abfallvermeidung und -reduzierung","06_Abfallvermeidung und -reduzierung","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Umweltschutz_par_4_Abs._7_Nr._4/06_Abfallvermeidung_und_-reduzierung/06_Abfallvermeidung_und_-reduzierung.pdf","06_Abfallvermeidung und -reduzierung.pdf"
"Umweltschutz (§ 4 Abs. 7 Nr. 4)","07_Rechtsfolgen bei Nichteinhaltung","07_Rechtsfolgen bei Nichteinhaltung","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Umweltschutz_par_4_Abs._7_Nr._4/07_Rechtsfolgen_bei_Nichteinhaltung/07_Rechtsfolgen_bei_Nichteinhaltung.pdf","07_Rechtsfolgen bei Nichteinhaltung.pdf"
"Vernetztes Zusammenarbeiten (§ 4 Abs. 7 Nr. 5)","01_Wertschätzende Zusammenarbeit","01_Wertschätzende Zusammenarbeit","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Vernetztes_Zusammenarbeiten_par_4_Abs._7_Nr._5/01_Wertschaetzende_Zusammenarbeit/01_Wertschaetzende_Zusammenarbeit.pdf","01_Wertschätzende Zusammenarbeit.pdf"
"Vernetztes Zusammenarbeiten (§ 4 Abs. 7 Nr. 5)","02_Informationstechnische Schutzziele bei der Kommunikation kennen und umsetzen","02_Informationstechnische Schutzziele bei der Kommunikation kennen und umsetzen","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Vernetztes_Zusammenarbeiten_par_4_Abs._7_Nr._5/02_Informationstechnische_Schutzziele_bei_der_Kommunikation_kennen_und_umsetzen/02_Informationstechnische_Schutzziele_bei_der_Kommunikation_kennen_und_umsetzen.pdf","02_Informationstechnische Schutzziele bei der Kommunikation kennen und umsetzen.pdf"
"Vernetztes Zusammenarbeiten (§ 4 Abs. 7 Nr. 5)","03_Ethische Aspekte und Compliance-Regelungen","03_Ethische Aspekte und Compliance-Regelungen","https://ngpsgwwlnlliphfgtrya.supabase.co/storage/v1/object/public/content/enablers/Vernetztes_Zusammenarbeiten_par_4_Abs._7_Nr._5/03_Ethische_Aspekte_und_Compliance-Regelungen/03_Ethische_Aspekte_und_Compliance-Regelungen.pdf","03_Ethische Aspekte und Compliance-Regelungen.pdf"
